id,name,code,name
25,深港通,000625,长安汽车
25,深港通,000627,天茂集团
25,深港通,000630,铜陵有色
25,深港通,000631,顺发恒业
25,深港通,000635,英力特
25,深港通,000636,风华高科
25,深港通,000650,仁和药业
25,深港通,000651,格力电器
25,深港通,000656,金科股份
25,深港通,000657,中钨高新
25,深港通,000661,长春高新
25,深港通,000662,天夏智慧
25,深港通,000665,湖北广电
25,深港通,000666,经纬纺机
25,深港通,000667,美好置业
25,深港通,000669,金鸿控股
25,深港通,000671,阳光城
25,深港通,000673,当代东方
25,深港通,000676,智度股份
25,深港通,000680,山推股份
25,深港通,000681,视觉中国
25,深港通,000683,远兴能源
25,深港通,000685,中山公用
25,深港通,000686,东北证券
25,深港通,000687,华讯方舟
25,深港通,000688,建新矿业
25,深港通,000690,宝新能源
25,深港通,000697,炼石有色
25,深港通,000700,模塑科技
25,深港通,000701,厦门信达
25,深港通,000703,恒逸石化
25,深港通,000709,河钢股份
25,深港通,000712,锦龙股份
25,深港通,000717,韶钢松山
25,深港通,000718,苏宁环球
25,深港通,000719,大地传媒
25,深港通,000722,湖南发展
25,深港通,000725,京东方A
25,深港通,000726,鲁泰A
25,深港通,000727,华东科技
25,深港通,000728,国元证券
25,深港通,000729,燕京啤酒
25,深港通,000732,泰禾集团
25,深港通,000733,振华科技
25,深港通,000735,罗牛山
25,深港通,000738,航发控制
25,深港通,000739,普洛药业
25,深港通,000750,国海证券
25,深港通,000751,锌业股份
25,深港通,000756,新华制药
25,深港通,000758,中色股份
25,深港通,000761,本钢板材
25,深港通,000762,西藏矿业
25,深港通,000766,通化金马
25,深港通,000767,漳泽电力
25,深港通,000768,中航飞机
25,深港通,000776,广发证券
25,深港通,000777,中核科技
25,深港通,000778,新兴铸管
25,深港通,000783,长江证券
25,深港通,000786,北新建材
25,深港通,000792,盐湖股份
25,深港通,000793,华闻传媒
25,深港通,000795,英洛华
25,深港通,000796,凯撒旅游
25,深港通,000797,中国武夷
25,深港通,000799,酒鬼酒
25,深港通,000800,一汽轿车
25,深港通,000801,四川九洲
25,深港通,000802,北京文化
25,深港通,000806,银河生物
25,深港通,000807,云铝股份
25,深港通,000810,创维数字
25,深港通,000811,烟台冰轮
25,深港通,000815,美利云
25,深港通,000816,智慧农业
25,深港通,000818,方大化工
25,深港通,000819,岳阳兴长
25,深港通,000821,京山轻机
25,深港通,000823,超声电子
25,深港通,000825,太钢不锈
25,深港通,000826,启迪桑德
25,深港通,000828,东莞控股
25,深港通,000829,天音控股
25,深港通,000830,鲁西化工
25,深港通,000836,鑫茂科技
25,深港通,000838,财信发展
25,深港通,000839,中信国安
25,深港通,000848,承德露露
25,深港通,000851,高鸿股份
25,深港通,000858,五粮液
25,深港通,000860,顺鑫农业
25,深港通,000861,海印股份
25,深港通,000863,三湘印象
25,深港通,000869,张裕A
25,深港通,000875,吉电股份
25,深港通,000876,新希望
25,深港通,000877,天山股份
25,深港通,000878,云南铜业
25,深港通,000881,中广核技
25,深港通,000882,华联股份
25,深港通,000883,湖北能源
25,深港通,000887,中鼎股份
25,深港通,000888,峨眉山A
25,深港通,000889,茂业通信
25,深港通,000893,东凌国际
25,深港通,000895,双汇发展
25,深港通,000897,津滨发展
25,深港通,000898,鞍钢股份
25,深港通,000900,现代投资
25,深港通,000901,航天科技
25,深港通,000902,新洋丰
25,深港通,000903,云内动力
25,深港通,000908,景峰医药
25,深港通,000910,大亚圣象
25,深港通,000915,山大华特
25,深港通,000917,电广传媒
25,深港通,000920,南方汇通
25,深港通,000921,海信科龙
25,深港通,000925,众合科技
25,深港通,000926,福星股份
25,深港通,000928,中钢国际
25,深港通,000930,中粮生化
25,深港通,000931,中关村
25,深港通,000933,神火股份
25,深港通,000936,华西股份
25,深港通,000937,冀中能源
25,深港通,000938,紫光股份
25,深港通,000939,凯迪生态
25,深港通,000957,中通客车
25,深港通,000958,东方能源
25,深港通,000959,首钢股份
25,深港通,000960,锡业股份
25,深港通,000961,中南建设
25,深港通,000963,华东医药
25,深港通,000965,天保基建
25,深港通,000969,安泰科技
25,深港通,000970,中科三环
25,深港通,000971,高升控股
25,深港通,000973,佛塑科技
25,深港通,000975,银泰资源
25,深港通,000976,春晖股份
25,深港通,000977,浪潮信息
25,深港通,000979,中弘股份
25,深港通,000980,众泰汽车
25,深港通,000983,西山煤电
25,深港通,000987,越秀金控
25,深港通,000988,华工科技
25,深港通,000989,九芝堂
25,深港通,000990,诚志股份
25,深港通,000997,新大陆
25,深港通,000998,隆平高科
25,深港通,000999,华润三九
25,深港通,001696,宗申动力
25,深港通,001896,豫能控股
25,深港通,001979,招商蛇口
25,深港通,002001,新和成
25,深港通,002002,鸿达兴业
25,深港通,002004,华邦健康
25,深港通,002007,华兰生物
25,深港通,002008,大族激光
25,深港通,002010,传化智联
25,深港通,002011,盾安环境
25,深港通,002013,中航机电
25,深港通,002016,世荣兆业
25,深港通,002018,华信国际
25,深港通,002019,亿帆医药
25,深港通,002020,京新药业
25,深港通,002021,中捷资源
25,深港通,002022,科华生物
25,深港通,002023,海特高新
25,深港通,002024,苏宁云商
25,深港通,002025,航天电器
25,深港通,002027,分众传媒
25,深港通,002028,思源电气
25,深港通,002029,七匹狼
25,深港通,002030,达安基因
25,深港通,002031,巨轮智能
25,深港通,002032,苏泊尔
25,深港通,002033,丽江旅游
25,深港通,002035,华帝股份
25,深港通,002036,联创电子
25,深港通,002038,双鹭药业
25,深港通,002040,南京港
25,深港通,002041,登海种业
25,深港通,002042,华孚色纺
25,深港通,002043,兔宝宝
25,深港通,002044,美年健康
25,深港通,002047,宝鹰股份
25,深港通,002048,宁波华翔
25,深港通,002049,紫光国芯
25,深港通,002050,三花智控
25,深港通,002051,中工国际
25,深港通,002052,同洲电子
25,深港通,002055,得润电子
25,深港通,002056,横店东磁
25,深港通,002063,远光软件
25,深港通,002064,华峰氨纶
25,深港通,002065,东华软件
25,深港通,002067,景兴纸业
25,深港通,002071,长城影视
25,深港通,002073,软控股份
25,深港通,002074,国轩高科
25,深港通,002075,沙钢股份
25,深港通,002078,太阳纸业
25,深港通,002079,苏州固锝
25,深港通,002080,中材科技
25,深港通,002081,金螳螂
25,深港通,002083,孚日股份
25,深港通,002085,万丰奥威
25,深港通,002086,东方海洋
25,深港通,002089,新海宜
25,深港通,002091,江苏国泰
25,深港通,002092,中泰化学
25,深港通,002093,国脉科技
25,深港通,002094,青岛金王
25,深港通,002095,生意宝
25,深港通,002097,山河智能
25,深港通,002099,海翔药业
25,深港通,002100,天康生物
25,深港通,002104,恒宝股份
25,深港通,002106,莱宝高科
25,深港通,002108,沧州明珠
25,深港通,002110,三钢闽光
25,深港通,002111,威海广泰
25,深港通,002114,罗平锌电
25,深港通,002117,东港股份
25,深港通,002118,紫鑫药业
25,深港通,002120,韵达股份
25,深港通,002121,科陆电子
25,深港通,002122,天马股份
25,深港通,002123,梦网集团
25,深港通,002124,天邦股份
25,深港通,002126,银轮股份
25,深港通,002127,南极电商
25,深港通,002128,露天煤业
25,深港通,002129,中环股份
25,深港通,002130,沃尔核材
25,深港通,002131,利欧股份
25,深港通,002137,麦达数字
25,深港通,002138,顺络电子
25,深港通,002139,拓邦股份
25,深港通,002142,宁波银行
25,深港通,002143,印纪传媒
25,深港通,002145,中核钛白
25,深港通,002146,荣盛发展
25,深港通,002147,新光圆成
25,深港通,002151,北斗星通
25,深港通,002152,广电运通
25,深港通,002153,石基信息
25,深港通,002155,湖南黄金
25,深港通,002156,通富微电
25,深港通,002157,正邦科技
25,深港通,002161,远望谷
25,深港通,002167,东方锆业
25,深港通,002168,深圳惠程
25,深港通,002169,智光电气
25,深港通,002170,芭田股份
25,深港通,002171,楚江新材
25,深港通,002172,澳洋科技
25,深港通,002174,游族网络
25,深港通,002175,东方网络
25,深港通,002176,江特电机
25,深港通,002178,延华智能
25,深港通,002179,中航光电
25,深港通,002180,纳思达
25,深港通,002182,云海金属
25,深港通,002183,怡亚通
25,深港通,002185,华天科技
25,深港通,002190,成飞集成
25,深港通,002191,劲嘉股份
25,深港通,002192,融捷股份
25,深港通,002194,武汉凡谷
25,深港通,002195,二三四五
25,深港通,002197,证通电子
25,深港通,002202,金风科技
25,深港通,002203,海亮股份
25,深港通,002204,大连重工
25,深港通,002206,海利得
25,深港通,002210,飞马国际
25,深港通,002212,南洋股份
25,深港通,002215,诺普信
25,深港通,002216,三全食品
25,深港通,002217,合力泰
25,深港通,002221,东华能源
25,深港通,002222,福晶科技
25,深港通,002223,鱼跃医疗
25,深港通,002224,三力士
25,深港通,002226,江南化工
25,深港通,002229,鸿博股份
25,深港通,002230,科大讯飞
25,深港通,002233,塔牌集团
25,深港通,002235,安妮股份
25,深港通,002236,大华股份
25,深港通,002237,恒邦股份
25,深港通,002238,天威视讯
25,深港通,002239,奥特佳
25,深港通,002241,歌尔股份
25,深港通,002242,九阳股份
25,深港通,002244,滨江集团
25,深港通,002245,澳洋顺昌
25,深港通,002246,北化股份
25,深港通,002247,帝龙文化
25,深港通,002249,大洋电机
25,深港通,002250,联化科技
25,深港通,002251,步步高
25,深港通,002252,上海莱士
25,深港通,002253,川大智胜
25,深港通,002254,泰和新材
25,深港通,002256,兆新股份
25,深港通,002259,升达林业
25,深港通,002260,德奥通航
25,深港通,002261,拓维信息
25,深港通,002262,恩华药业
25,深港通,002263,大东南
25,深港通,002265,西仪股份
25,深港通,002266,浙富控股
25,深港通,002267,陕天然气
25,深港通,002268,卫士通
25,深港通,002269,美邦服饰
25,深港通,002271,东方雨虹
25,深港通,002273,水晶光电
25,深港通,002275,桂林三金
25,深港通,002276,万马股份
25,深港通,002277,友阿股份
25,深港通,002278,神开股份
25,深港通,002279,久其软件
25,深港通,002280,联络互动
25,深港通,002281,光迅科技
25,深港通,002283,天润曲轴
25,深港通,002284,亚太股份
25,深港通,002285,世联行
25,深港通,002287,奇正藏药
25,深港通,002288,超华科技
25,深港通,002292,奥飞娱乐
25,深港通,002293,罗莱生活
25,深港通,002294,信立泰
25,深港通,002297,博云新材
25,深港通,002298,中电鑫龙
25,深港通,002299,圣农发展
25,深港通,002300,太阳电缆
25,深港通,002301,齐心集团
25,深港通,002302,西部建设
25,深港通,002303,美盈森
25,深港通,002304,洋河股份
25,深港通,002305,南国置业
25,深港通,002307,北新路桥
25,深港通,002308,威创股份
25,深港通,002309,中利集团
25,深港通,002310,东方园林
25,深港通,002311,海大集团
25,深港通,002313,日海通讯
25,深港通,002314,南山控股
25,深港通,002315,焦点科技
25,深港通,002317,众生药业
25,深港通,002318,久立特材
25,深港通,002320,海峡股份
25,深港通,002322,理工环科
25,深港通,002324,普利特
25,深港通,002325,洪涛股份
25,深港通,002326,永太科技
25,深港通,002327,富安娜
25,深港通,002329,皇氏集团
25,深港通,002332,仙琚制药
25,深港通,002334,英威腾
25,深港通,002335,科华恒盛
25,深港通,002339,积成电子
25,深港通,002340,格林美
25,深港通,002341,新纶科技
25,深港通,002342,巨力索具
25,深港通,002343,慈文传媒
25,深港通,002344,海宁皮城
25,深港通,002345,潮宏基
25,深港通,002348,高乐股份
25,深港通,002349,精华制药
25,深港通,002352,顺丰控股
25,深港通,002353,杰瑞股份
25,深港通,002354,天神娱乐
25,深港通,002355,兴民智通
25,深港通,002358,森源电气
25,深港通,002359,北讯集团
25,深港通,002361,神剑股份
25,深港通,002364,中恒电气
25,深港通,002366,台海核电
25,深港通,002367,康力电梯
25,深港通,002368,太极股份
25,深港通,002371,北方华创
25,深港通,002372,伟星新材
25,深港通,002373,千方科技
25,深港通,002375,亚厦股份
25,深港通,002376,新北洋
25,深港通,002378,章源钨业
25,深港通,002383,合众思壮
25,深港通,002384,东山精密
25,深港通,002385,大北农
25,深港通,002387,黑牛食品
25,深港通,002389,南洋科技
25,深港通,002390,信邦制药
25,深港通,002392,北京利尔
25,深港通,002393,力生制药
25,深港通,002396,星网锐捷
25,深港通,002399,海普瑞
25,深港通,002400,省广股份
25,深港通,002402,和而泰
25,深港通,002405,四维图新
25,深港通,002407,多氟多
25,深港通,002408,齐翔腾达
25,深港通,002410,广联达
25,深港通,002411,必康股份
25,深港通,002413,雷科防务
25,深港通,002414,高德红外
25,深港通,002415,海康威视
25,深港通,002416,爱施德
25,深港通,002418,康盛股份
25,深港通,002419,天虹股份
25,深港通,002421,达实智能
25,深港通,002422,科伦药业
25,深港通,002424,贵州百灵
25,深港通,002425,凯撒文化
25,深港通,002426,胜利精密
25,深港通,002427,尤夫股份
25,深港通,002428,云南锗业
25,深港通,002429,兆驰股份
25,深港通,002431,棕榈股份
25,深港通,002432,九安医疗
25,深港通,002433,太安堂
25,深港通,002434,万里扬
25,深港通,002436,兴森科技
25,深港通,002437,誉衡药业
25,深港通,002439,启明星辰
25,深港通,002440,闰土股份
25,深港通,002443,金洲管道
25,深港通,002444,巨星科技
25,深港通,002445,中南文化
25,深港通,002446,盛路通信
25,深港通,002447,壹桥股份
25,深港通,002448,中原内配
25,深港通,002449,国星光电
25,深港通,002450,康得新
25,深港通,002456,欧菲光
25,深港通,002458,益生股份
25,深港通,002460,赣锋锂业
25,深港通,002461,珠江啤酒
25,深港通,002462,嘉事堂
25,深港通,002463,沪电股份
25,深港通,002464,金利科技
25,深港通,002465,海格通信
25,深港通,002466,天齐锂业
25,深港通,002467,二六三
25,深港通,002468,申通快递
25,深港通,002470,金正大
25,深港通,002471,中超控股
25,深港通,002474,榕基软件
25,深港通,002475,立讯精密
25,深港通,002476,宝莫股份
25,深港通,002477,雏鹰农牧
25,深港通,002479,富春环保
25,深港通,002480,新筑股份
25,深港通,002481,双塔食品
25,深港通,002482,广田集团
25,深港通,002484,江海股份
25,深港通,002488,金固股份
25,深港通,002489,浙江永强
25,深港通,002491,通鼎互联
25,深港通,002493,荣盛石化
25,深港通,002496,辉丰股份
25,深港通,002497,雅化集团
25,深港通,002498,汉缆股份
25,深港通,002500,山西证券
25,深港通,002501,利源精制
25,深港通,002502,骅威文化
25,深港通,002503,搜于特
25,深港通,002505,大康农业
25,深港通,002506,协鑫集成
25,深港通,002508,老板电器
25,深港通,002509,天广中茂
25,深港通,002512,达华智能
25,深港通,002515,金字火腿
25,深港通,002516,旷达科技
25,深港通,002517,恺英网络
25,深港通,002518,科士达
25,深港通,002519,银河电子
25,深港通,002522,浙江众成
25,深港通,002527,新时达
25,深港通,002531,天顺风能
25,深港通,002538,司尔特
25,深港通,002539,云图控股
25,深港通,002540,亚太科技
25,深港通,002542,中化岩土
25,深港通,002544,杰赛科技
25,深港通,002547,春兴精工
25,深港通,002550,千红制药
25,深港通,002551,尚荣医疗
25,深港通,002554,惠博普
25,深港通,002555,三七互娱
25,深港通,002556,辉隆股份
25,深港通,002557,洽洽食品
25,深港通,002558,巨人网络
25,深港通,002561,徐家汇
25,深港通,002563,森马服饰
25,深港通,002564,天沃科技
25,深港通,002567,唐人神
25,深港通,002568,百润股份
25,深港通,002570,贝因美
25,深港通,002572,索菲亚
25,深港通,002573,清新环境
25,深港通,002574,明牌珠宝
25,深港通,002577,雷柏科技
25,深港通,002581,未名医药
25,深港通,002583,海能达
25,深港通,002586,围海股份
25,深港通,002588,史丹利
25,深港通,002589,瑞康医药
25,深港通,002590,万安科技
25,深港通,002594,比亚迪
25,深港通,002595,豪迈科技
25,深港通,002596,海南瑞泽
25,深港通,002597,金禾实业
25,深港通,002600,江粉磁材
25,深港通,002601,龙蟒佰利
25,深港通,002602,世纪华通
25,深港通,002603,以岭药业
25,深港通,002604,龙力生物
25,深港通,002608,江苏国信
25,深港通,002609,捷顺科技
25,深港通,002610,爱康科技
25,深港通,002614,奥佳华
25,深港通,002618,丹邦科技
25,深港通,002619,艾格拉斯
25,深港通,002620,瑞和股份
25,深港通,002622,融钰集团
25,深港通,002623,亚玛顿
25,深港通,002624,完美世界
25,深港通,002625,光启技术
25,深港通,002626,金达威
25,深港通,002628,成都路桥
25,深港通,002630,华西能源
25,深港通,002631,德尔未来
25,深港通,002635,安洁科技
25,深港通,002636,金安国纪
25,深港通,002638,勤上股份
25,深港通,002639,雪人股份
25,深港通,002640,跨境通
25,深港通,002642,荣之联
25,深港通,002643,万润股份
25,深港通,002646,青青稞酒
25,深港通,002649,博彦科技
25,深港通,002650,加加食品
25,深港通,002651,利君股份
